Descrição do Item;Unid.;Cód.Grupo;GRUPO DE PRODUTOS;INSUMOS/PRODUTOS;FORNECEDOR/PRODUTOS
Tubo de ligação de latão com canopla para bacia (comprimento: 250,00 mm;UN;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo de ligação de latão com canopla para chuveiro para água fria e qu;UN;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo de metal não ferroso;M;61;METAL NÃO FERROSO;TUBO;
Tubo de polietileno para gas, D= 20 mm;M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo de polipropileno, D= 20mm;M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo de PVC esgoto, D=50 mm, PB;M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo de PVC marrom para proteção de cordoalha (comprimento: 3,00 m / b;UN;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo de PVC marrom, classe 15 para agua fria, D=25 mm;M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo de PVC para descarga (diâmetro da seção: 1 1/2 );UN;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo de PVC para dreno D=4 polegadas, corrugado, flexivel, sem furos;M;12.3;DRENO;TUBO;
Tubo de PVC para dreno D=4 polegadas, corrugado, rigido, com furos;M;12.3;DRENO;TUBO;
Tubo de PVC para dreno D=4 polegadas, corrugado, rigido, sem furos;M;12.3;DRENO;TUBO;
Tubo de PVC para dreno D=4 polegadas, liso, flexivel, com furos;M;12.3;DRENO;TUBO;
Tubo de PVC para dreno D=4 polegadas, liso, flexivel, sem furos;M;12.3;DRENO;TUBO;
Tubo de PVC para dreno D=4 polegadas, liso, rigido, com furos;M;12.3;DRENO;TUBO;
Tubo de PVC para dreno D=4 polegadas, liso, rigido, sem furos;M;12.3;DRENO;TUBO;
Tubo de PVC para dreno D=4 polegadas,corrugado, flexivel, com furos;M;12.3;DRENO;TUBO;
Tubo de pvc rigido vinilfort 6mx150 (laranja para sabesp);M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo de pvc rigido vinilfort com comprimento 6m x 100mm na cor laranja;M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo em ferro fundido para esgoto e aguas pluviais, D=50 mm;M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo em ferro galvanizado, D=3/4 polegadas, com costura;M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo em ferro galvanizado, D=3/4 polegadas, sem costura;M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo Esponjoso Isolante Branco 1/2;M;13;ELÉTRICA, TELEFONE E LÓGICA;TUBO;
Tubo Esponjoso Isolante Branco 1/4;M;13;ELÉTRICA, TELEFONE E LÓGICA;TUBO;
Tubo metalico equipado para cimbramento;UN;17;ESCORAMENTO ;TUBO METÁLICO;
Tubo PB soldável de PVC branco para esgoto serie normal (diâmetro da s;M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo polietileno isolam térmico reticulado (esp: 10 mm /bitola: 3/4);M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo polietileno isolam térmico reticulado (espess: 10 mm /bitola: 1);M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo Ponta e Bolsa com Virola de PVC branco para esgoto 75mm;M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo PVC perfurado para Dreno 100 mm;M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo PVC série R - linha reforçada (diâmetro da seção: 100mm);M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo PVC série R - linha reforçada (diâmetro da seção: 150mm);M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo PVC série R - linha reforçada (diâmetro da seção: 200mm);M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo PVC série R - linha reforçada (diâmetro da seção: 300mm);M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo PVC série R - linha reforçada (diâmetro da seção: 75mm);M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo roscável de PVC branco para água fria (diâmetro da seção: 1 );M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo roscável de PVC branco para água fria (diâmetro da seção: 1 1/2 );M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo roscável de PVC branco para água fria (diâmetro da seção: 1 1/4 );M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo roscável de PVC branco para água fria (diâmetro da seção: 1/2 );M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo roscável de PVC branco para água fria (diâmetro da seção: 2 );M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo roscável de PVC branco para água fria (diâmetro da seção: 2 1/2 );M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo roscável de PVC branco para água fria (diâmetro da seção: 3 );M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo roscável de PVC branco para água fria (diâmetro da seção: 3/4 );M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo roscável de PVC branco para água fria (diâmetro da seção: 4 );M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo soldável de PVC marrom para água fria (diâmetro da seção: 110mm);M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo soldável de PVC marrom para água fria (diâmetro da seção: 20mm);M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo soldável de PVC marrom para água fria (diâmetro da seção: 25mm);M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo soldável de PVC marrom para água fria (diâmetro da seção: 32mm);M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo soldável de PVC marrom para água fria (diâmetro da seção: 40mm);M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo soldável de PVC marrom para água fria (diâmetro da seção: 50mm);M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo soldável de PVC marrom para água fria (diâmetro da seção: 60mm);M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo soldável de PVC marrom para água fria (diâmetro da seção: 75mm);M;29;HIDROSANITÁRIO E GAS;TUBO;
Tubo soldável de PVC marrom para água fria (diâmetro da seção: 85mm);M;29;HIDROSANITÁRIO E GAS;TUBO;
Turquesa;UN;23;FERRAMENTA;TURQUESA;
Turquesa 15 SID ( Armador);UN;23;FERRAMENTA;TURQUESA;
Turquesa Armador 13 - CID;UN;23;FERRAMENTA;TURQUESA;
União de Bronze com Rosca 2;UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
Uniao de cobre soldavel D= 54 mm;UN;29;HIDROSANITÁRIO E GAS;UNIAO;
Uniao de cobre soldavel D= 66 mm;UN;29;HIDROSANITÁRIO E GAS;UNIAO;
União de f mal galv assento cônico bronze p/ líq, gas, vap : 1 /2;UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
União de f mal galv assento cônico bronze p/ líq, gas, vap : 1 1/4;UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
União de f mal galv assento cônico bronze p/ líq, gas, vap : 2 1/2;UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
União de f mal galv assento cônico bronze p/ líq, gas, vap : 3;UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
União de f mal galv assento cônico bronze p/ líq, gas, vap : 3/4;UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
União de f mal galv assento cônico bronze p/ líq, gas, vap : 4;UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
União ferro maleáv galv assento cônico bronze p líq, gas,vap diâm: 1;UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
União roscável de PVC branco para água fria (diâm da seção: 1 1/2 );UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
União roscável de PVC branco para água fria (diâm da seção: 1 1/4 );UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
União roscável de PVC branco para água fria (diâm da seção: 2 1/2 );UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
União roscável de PVC branco para água fria (diâmetro da seção: 1 );UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
União soldável de PVC marrom para água fria (diâmetro da seção: 110mm);UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
União soldável de PVC marrom para água fria (diâmetro da seção: 20mm);UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
União soldável de PVC marrom para água fria (diâmetro da seção: 25mm);UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
União soldável de PVC marrom para água fria (diâmetro da seção: 32mm);UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
União soldável de PVC marrom para água fria (diâmetro da seção: 40mm);UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
União soldável de PVC marrom para água fria (diâmetro da seção: 50mm);UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
União soldável de PVC marrom para água fria (diâmetro da seção: 60mm);UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
União soldável de PVC marrom para água fria (diâmetro da seção: 75mm);UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
União soldável de PVC marrom para água fria (diâmetro da seção: 85mm);UN;29;HIDROSANITÁRIO E GAS;UNIÃO;
Unidute Box 1;UN;13;ELÉTRICA, TELEFONE E LÓGICA;UNIDUTE;
Unidute Box 3/4;UN;13;ELÉTRICA, TELEFONE E LÓGICA;UNIDUTE;
Unidute Box Alumínio Curvo Para  Eletroduto 1 1/4;UN;13;ELÉTRICA, TELEFONE E LÓGICA;UNIDUTE;
Unidute Cônico rosca 1 Galvanizado;UN;13;ELÉTRICA, TELEFONE E LÓGICA;UNIDUTE;
Unidute Cônico rosca 2 1/2 Galvanizado;UN;13;ELÉTRICA, TELEFONE E LÓGICA;UNIDUTE;
Unidute Cônico rosca 2 Galvanizado;UN;13;ELÉTRICA, TELEFONE E LÓGICA;UNIDUTE;
Unidute Cônico rosca 3 Galvanizado;UN;13;ELÉTRICA, TELEFONE E LÓGICA;UNIDUTE;
Unidute Cônico rosca 3/4;UN;13;ELÉTRICA, TELEFONE E LÓGICA;UNIDUTE;
Unidute Cônico rosca 4 Galvanizado;UN;13;ELÉTRICA, TELEFONE E LÓGICA;UNIDUTE;
Unidute Multiplo ( K )  3/4;UN;13;ELÉTRICA, TELEFONE E LÓGICA;UNIDUTE;
Unidute multiplo (K) 3/4;UN;13;ELÉTRICA, TELEFONE E LÓGICA;UNIDUTE;
Unidute reto (B) 3/4;UN;13;ELÉTRICA, TELEFONE E LÓGICA;UNIDUTE;
Unidute Reto (C) 1;UN;13;ELÉTRICA, TELEFONE E LÓGICA;UNIDUTE;
Unidute Reto (E) 1 1/2;UN;13;ELÉTRICA, TELEFONE E LÓGICA;UNIDUTE;
Unidute reto (F) 2;UN;13;ELÉTRICA, TELEFONE E LÓGICA;UNIDUTE;
Unidute Reto 2 1/2 galvanizado;UN;13;ELÉTRICA, TELEFONE E LÓGICA;UNIDUTE;
Unidute Reto 4;UN;13;ELÉTRICA, TELEFONE E LÓGICA;UNIDUTE;
Unidute Reto S/R 1 1/4;UN;13;ELÉTRICA, TELEFONE E LÓGICA;UNIDUTE;
Uniforme;UN;99;UNIFORME;UNIFORME;
Utensílios e equipamentos para cozinha industrial e refeitorio;UN;65;EQUIPAMENTO PARA REFEITORIO;REFEITORIO;
Valvula americana para pia cozinha;UN;39;METAL SANITÁRIO E ACESSÓRIO;VALVULA;
Valvula de descarga;UN;39;METAL SANITÁRIO E ACESSÓRIO;VALVULA;
Válvula de escoamento em PVC branco para lavatório / bidê (diâmetro de;UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Válvula de escoamento em PVC branco para pia de cozinha (americana) (d;UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Valvula de esfera D= 1/2 polegada;UN;29;HIDROSANITÁRIO E GAS;VALVULA;
Valvula de esfera para gas;UN;29;HIDROSANITÁRIO E GAS;VALVULA;
Válvula de Pressão e Alívio  2;UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Válvula de retenção de bronze horizontal (diâmetro da seção: 2 1/2);UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Válvula de retenção de bronze horizontal (diâmetro da seção: 2);UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Válvula de retenção de bronze pé com crivo (diâmetro da seção: 1 );UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Válvula de retenção de bronze pé com crivo (diâmetro da seção: 1 1/2 );UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Válvula de retenção de bronze pé com crivo (diâmetro da seção: 1 1/4 );UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Válvula de retenção de bronze pé com crivo (diâmetro da seção: 1/2 );UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Válvula de retenção de bronze pé com crivo (diâmetro da seção: 2 );UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Válvula de retenção de bronze pé com crivo (diâmetro da seção: 2 1/2 );UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Válvula de retenção de bronze pé com crivo (diâmetro da seção: 3 );UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Válvula de retenção de bronze pé com crivo (diâmetro da seção: 3/4 );UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Válvula de retenção de bronze pé com crivo (diâmetro da seção: 4 );UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Válvula de retenção de bronze vertical (diâmetro da seção: 2 1/2 );UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Válvula de retenção de bronze vertical (diâmetro da seção: 2);UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Válvula de retenção de bronze vertical (diâmetro da seção: 3);UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Valvula de retencao horizontal, D= 2 1/2 polegadas;UN;29;HIDROSANITÁRIO E GAS;VALVULA;
Válvula de Retenção Marrom PVC Água Fria 50mm;UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Válvula de Retenção Vertical 110mm/  para PVC;UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Válvula de Retenção Vertical 60mm/  para PVC;UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Válvula de Retenção Vertical 75mm/ 2.1/2 para PVC;UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Valvula de retencao vertical, D= 2 1/2 polegadas;UN;29;HIDROSANITÁRIO E GAS;VALVULA;
Valvula em metal cromado para lavatorio, 1 polegada, com ladrao;UN;39;METAL SANITÁRIO E ACESSÓRIO;VALVULA;
Válvula Esferica gás 2;UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Valvula franke AM. 3.1/2 c/p preto 09241;UN;39;METAL SANITÁRIO E ACESSÓRIO;VALVULA;
Válvula Inferior Jacuzzi;UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Valvula para lavatorio;UN;39;METAL SANITÁRIO E ACESSÓRIO;VALVULA;
Valvula para tanque;UN;39;METAL SANITÁRIO E ACESSÓRIO;VALVULA;
Valvula redutora de pressao D= 2 polegadas;UN;29;HIDROSANITÁRIO E GAS;VALVULA;
Válvula Redutora de Pressão VARB 3.9 VS  2 entr. 67 MCA saida 35 MCA;UN;29;HIDROSANITÁRIO E GAS;VÁLVULA;
Vanga;UN;23;FERRAMENTA;VANGA;
Vaselina;UN;29;HIDROSANITÁRIO E GAS;VASELINA;
Vassoura de nylon;UN;34;LIMPEZA;VASSOURA;
Vassoura de pelo;UN;34;LIMPEZA;VASSOURA;
Vassoura de piacava normal;UN;34;LIMPEZA;VASSOURA;
Vassoura de piacava tipo prefeitura;UN;34;LIMPEZA;VASSOURA;
Vassoura mecânica rebocável, faixa de trabalho 2,44 m - aquisição;UN;37.4;MÁQUINA E EQUIPAMENTO;VASSOURA;
Veda calha;UN;30;IMPERMEABILIZAÇÃO;VEDA ;
Vedacit aditivo imper. para concretos e argamassa;KG;30;IMPERMEABILIZAÇÃO;VEDACIT ;
Veiculo de passeio;UN;35.23;LOCAÇÃO;VEICULO;
Veiculo utilitario;UN;35.23;LOCAÇÃO;VEICULO;
Ventilador de Parede GD 60 cm;UN;16;EQUIPAMENTO PARA ESCRITÓRIO;VENTILADOR;
Verga de concreto;UN;4.4;ALVENARIA;VERGA CONCRETO;
Vergalhão de aço com rosca NC nas extremidades (diâmetro da seção: 3/8;M;13;ELÉTRICA, TELEFONE E LÓGICA;VERGALHÃO;
Verniz acetinado;L;42;PINTURA ;VERNIZ;
Verniz brilhante;L;42;PINTURA ;VERNIZ;
Verniz fosco;L;42;PINTURA ;VERNIZ;
Véu de poliéster;UN;30;IMPERMEABILIZAÇÃO;VÉU ;
Viaplus 1000 c/ 18 kg;KG;30;IMPERMEABILIZAÇÃO;VIAPLUS ;
Viaplus 5000 c/ 18Kg;KG;30;IMPERMEABILIZAÇÃO;VIAPLUS ;
Viaplus 7000 c/ 18Kg;KG;30;IMPERMEABILIZAÇÃO;VIAPLUS ;
Vibrador de imersão, elétrico, para Concreto completo com mangote;UN;37.4;MÁQUINA E EQUIPAMENTO;VIBRADOR;
Vibrador de imersão, elétrico, potência 2 HP - aquisição;UN;37.4;MÁQUINA E EQUIPAMENTO;VIBRADOR;
Vibrador Elétrico p/ Concreto de ombro c/ Mangote 35mm Boch;UN;37.4;MÁQUINA E EQUIPAMENTO;VIBRADOR ;
Vibrador Elétrico para Concreto;UN;37.4;MÁQUINA E EQUIPAMENTO;VIBRADOR ;
Vibrador mangote I mers. o 25mm 4mt te chno;UN;37.4;MÁQUINA E EQUIPAMENTO;VIBRADOR ;
Vibrador para concreto;UN;37.4;MÁQUINA E EQUIPAMENTO;VIBRADOR ;
Vibrador Portátil de Ombro Mono 220V Mangote de 25mm;UN;37.4;MÁQUINA E EQUIPAMENTO;VIBRADOR ;
Vibroacabadora sobre esteiras, diesel, potência 77 HP - aquisição;UN;37.11;MÁQUINA E EQUIPAMENTO;VIBROACABADORA;
Vidro cristal fume, 6mm;M2;55;VIDRO E ESPELHO;VIDRO;
Vidro cristal incolor, 10mm;M2;55;VIDRO E ESPELHO;VIDRO;
Vidro cristal incolor, 3mm;M2;55;VIDRO E ESPELHO;VIDRO;
Vidro cristal incolor, 4mm;M2;55;VIDRO E ESPELHO;VIDRO;
Vidro cristal incolor, 5mm;M2;55;VIDRO E ESPELHO;VIDRO;
Vidro cristal incolor, 6mm;M2;55;VIDRO E ESPELHO;VIDRO;
Vidro cristal incolor, 8mm;M2;55;VIDRO E ESPELHO;VIDRO;
Vidro de máscara de solda;UN;14;EPI;VIDRO;
Vidro impresso, mini boreal, 3mm/4mm;M2;55;VIDRO E ESPELHO;VIDRO;
Vidro impresso, pontilhado, 3mm/4mm;M2;55;VIDRO E ESPELHO;VIDRO;
Vidro laminado incolor, 10 mm;M2;55;VIDRO E ESPELHO;VIDRO;
Vidro laminado incolor, 6 mm;M2;55;VIDRO E ESPELHO;VIDRO;
Vidro laminado incolor, 8 mm;M2;55;VIDRO E ESPELHO;VIDRO;
Vidro laminado verde, 6 mm;M2;55;VIDRO E ESPELHO;VIDRO;
Vidro para Luminária Tartaruga;UN;13;ELÉTRICA, TELEFONE E LÓGICA;VIDRO;
Vidro temperado incolor, 10 mm;M2;55;VIDRO E ESPELHO;VIDRO;
Vidro temperado incolor, 4 mm;M2;55;VIDRO E ESPELHO;VIDRO;
Vidro temperado incolor, 5 mm;M2;55;VIDRO E ESPELHO;VIDRO;
Vidro temperado incolor, 6 mm;M2;55;VIDRO E ESPELHO;VIDRO;
Vidro temperado incolor, 8 mm;M2;55;VIDRO E ESPELHO;VIDRO;
Viga de peroba (6 x 12) cm;M;17;ESCORAMENTO ;VIGA MADEIRA;
Viga de peroba (6 x 16) cm;M;17;ESCORAMENTO ;VIGA MADEIRA;
Vigas metalicas;UN;17;ESCORAMENTO ;VIGAS METÁLICA;
Zarcao;L;42;PINTURA ;ZARCAO;
;;;;;
;;;;;
;;;;;
;;;;;
Acabadora de superficie;;;;;196
Acessórios;;;;;61
Adesivo instantâneo;;;;;206
Aditivo para argamassa e concreto;;;;;263
Alizar de tauari 5x1 cm;;;;;62
Alizar de tauari 7x1cm;;;;;62
andaime;;;;;196
Aquecimento solar para piscina;;;;;17
Arame galvanizado liso e farpado;;;;;309
Argamassa ACI;;;;;93
Argamassa ACII;;;;;93
Argamassa ACIII;;;;;93
Argamassa polimerica;;;;;167
Argamassa polimerica;;;;;263
Argamassa Urso Polar;;;;;164
Argamassadeira;;;;;196
Argamassas;;;;;61
aspirador de pó;;;;;196
Bacia convencional;;;;;337
Bacia sanitária c/ caixa;;;;;337
Banco para jardim reto sem encosto;;;;;83
Banheira;;;;;337
Barra cantoneira laminada;;;;;76
Barra Chata;;;;;77
Barra chata de aluminio;;;;;13
Barra chata laminada;;;;;76
Barra redonda laminada;;;;;76
Betoneira;;;;;196
Bomba de circulação;;;;;17
bomba submersivel;;;;;196
Buchas;;;;;206
Caibro de parajú 35x3;;;;;62
Caixa d'agua em fibra 1500 a 25000 litros;;;;;17
Caixa em concreto 56 litros;;;;;83
Caixas d'água;;;;;93
Canaleta Meia Cana;;;;;83
Cantoneira;;;;;77
Cantoneira (Junta de dilatação Tabica);;;;;153
Cantoneira de aluminio;;;;;13
Cantoneiras;;;;;206
Capa térmica para piscina;;;;;17
Cascata;;;;;17
Ceramica Ceral;;;;;164
Ceramica Delta;;;;;164
Ceramica Incefra;;;;;164
Ceramica Incenor;;;;;164
Ceramica Porto Ferreira;;;;;335
Ceramica Tecnogres;;;;;164
Ceramica Villagres;;;;;164
Ceramicas;;;;;61
Chapa cortada até 25 mm;;;;;76
Chapa de MDF Cru 2750x1830mm;;;;;206
Chapa de MDF melamínico 2750x1830mm;;;;;206
Chapa de MDF melamínico 2750x1830mm;;;;;206
Chapa de policarbonato 4mm;;;;;13
Chapa de policarbonato 6mm;;;;;13
Chapa dobrada até 12,50 mm;;;;;76
Chapa fina a frio ;;;;;77
Chapa fina a quente;;;;;77
Chapa fina fria;;;;;76
Chapa fina quente ;;;;;76
Chapa galvanizada;;;;;76
Chapa grossa;;;;;77
Chapa RF 1,20x1,80;;;;;153
Chapa RU (Resitencia a umidade) 1,20x1,80;;;;;153
Chapa sac 300;;;;;76
Chapa STBR 1,20x1,80;;;;;153
Chapa xadrez;;;;;76
Chapa xadrez;;;;;77
Chapéu de Muro em concreto;;;;;83
Cimento ARI;;;;;93
Cimento ARIF;;;;;93
Cimento CPII ;;;;;93
Cimento CPIII ;;;;;93
Cobertura de vidro;;;;;313
Cobertura termo acústica;;;;;313
COBERTURA, Sombreadores;;;;;313
Coberturas metálicas;;;;;313
Cobogós em concreto;;;;;83
Cola Branca;;;;;206
Cola de contato;;;;;206
Coletor - placa solar;;;;;17
Colunas;;;;;61
Compactador;;;;;196
Compensado Naval 2200x1600mm;;;;;206
Compensado Virolinha 2200x1600mm;;;;;206
Compressor;;;;;196
Conexão aço inox;;;;;77
Conexão galvanizada;;;;;77
Conjunto boca de lobo;;;;;83
Controlador de temperatura;;;;;17
Corrediças;;;;;206
Cuba de louça;;;;;337
Cuba inox;;;;;337
Dobradiça;;;;;13
Dobradiças;;;;;206
Epox ;;;;;263
Equipamentos para limpeza de piscina;;;;;17
Escada em concreto caracol;;;;;83
Escada em concreto reta;;;;;83
Escada inox;;;;;17
Escora;;;;;196
esmerilhadeira;;;;;196
Fechadura;;;;;13
Ferramentas;;;;;309
Fita de borda;;;;;206
Fita tela;;;;;153
furadeira;;;;;196
Galpão de lona;;;;;313
Gerador;;;;;196
Grout;;;;;263
Guarnições;;;;;13
Guincho de coluna;;;;;196
Iluminação para piscina;;;;;17
Junta L25/30;;;;;153
Kits para porta de correr;;;;;206
Laje painel;;;;;83
Laje treliçada com isopor;;;;;83
Lavatórios;;;;;61
Lona tensionada;;;COBERTURA, TOLDO;;313
Madeirite plastificado  2,44x1,22x17;;;;;62
Madeirite plastificado 2,20x1,10x10;;;;;62
Madeirite plastificado 2,20x1,10x13;;;;;62
Madeirite plastiificado 2,20x1,10x16;;;;;62
Madeirite resinado 2,20x1,10x10;;;;;62
Madeirite resinado 2,20x1,10x12;;;;;62
Madeirite resinado 2,20x1,10x15;;;;;62
Madeirite resinado 2,20x1,10x18;;;;;62
mangote;;;;;196
Manta asfaltica;;;;;167
Manta Asfaltica;;;;;263
Manta líquida;;;;;263
Mão francesas,;;;;;206
Marco de tauari 14 cm;;;;;62
Marco de tauari 16 cm;;;;;62
Marco de tauari 18 cm;;;;;62
Marco de tauari 20 cm;;;;;62
Marco de tauari 23 cm;;;;;62
martelete;;;;;196
martelo demolidor;;;;;196
martelo perfurador;;;;;196
martelo rompedor;;;;;196
Misturador;;;;;337
Misturadores;;;;;61
Motobomba;;;;;196
Motor vibrador;;;;;196
Mourões ponta virada;;;;;83
parafusadeira;;;;;196
Parafuso;;;;;153
Parafusos para montagem em MDF;;;;;206
Pastilha Jatoba;;;;;164
Pastilhas;;;;;61
Peça de parajú 10x5;;;;;62
Peça de parajú 13x5;;;;;62
Peça de parajú 14x14;;;;;62
Peça de parajú 19x19;;;;;62
Peça de parajú 21x5;;;;;62
Peça de parajú 28x5;;;;;62
Peça de parajú 5x5;;;;;62
Perfil de aço H laminado;;;;;76
Perfil de aço I laminado;;;;;76
Perfil de aço U laminado;;;;;76
Perfil de aço W laminado;;;;;76
Perfil de alumino para esquadria;;;;;13
Perfil Especial;;;;;76
Perfil estrutural U enrijecido;;;;;77
Perfil estrutural U enrijecido (50 até 300 mm x 6000 mm);;;;;76
Perfil estrutural U simples;;;;;77
Perfil estrutural U simples (50 até 300 mm x 6000 mm);;;;;76
Perfil F530;;;;;153
Perfil guia 0,70 e 0,48;;;;;153
Perfil laminado H;;;;;77
Perfil laminado I;;;;;77
Perfil laminado U;;;;;77
Perfil montante 0,70 e 0,48;;;;;153
Pés para mesa;;;;;206
Pés para móveis;;;;;206
Pinus Clear 2500x1200mm;;;;;206
Pinus Clear 2500x600mm;;;;;206
Pinus Rústico 2500x600mm;;;;;206
Piscina em fibra;;;;;17
Piscina em lona;;;;;17
Piso bloquete sextavado em concreto;;;;;83
Piso intertravado em concreto 20x10x6;;;;;83
Pisos;;;;;61
Pistões a gás;;;;;206
Placa de gesso para revestimento;;;;;153
placa vibratoria;;;;;196
Policorte;;;;;196
Pontalete de eucalipto 3,00x7x7;;;;;62
Pontalete de pinus 3,00x6,5x6,5;;;;;62
Pontalete de pinus 3,00x7,5x7,5;;;;;62
Pontalete pinus 5,5x5,5x300cm;;;;;206
Pontaletes de pinus 3,00x5,5x5,5;;;;;62
Porcelanato anti derrapante Porto Ferreira;;;;;335
Porcelanato Ceral;;;;;164
Porcelanato Delta;;;;;164
Porcelanato esmaltado Porto Ferreira;;;;;335
Porcelanato Incefra;;;;;164
Porcelanato Incenor;;;;;164
Porcelanato monoporoso Porto Ferreira;;;;;335
Porcelanato retificado Porto Ferreira;;;;;335
Porcelanato Tecnogres;;;;;164
Porcelanato Villagres;;;;;164
Porcelanatos;;;;;61
Porta prancheta tauari 102 cm;;;;;62
Porta prancheta tauari 62/72/82 cm;;;;;62
Porta prancheta tauari 92 cm;;;;;62
Prego de aço;;;;;153
Primer;;;;;167
Produtos para limpeza de piscina;;;;;17
Puxadores alça;;;;;206
Puxadores perfil alumínio;;;;;206
Registros;;;;;61
Regua vibratoria;;;;;196
Rejuntes;;;;;61
Resina Termoplastica;;;;;167
Reunte Urso Polar;;;;;164
Revestimentos;;;;;61
Ripa de parajú 5x1,5;;;;;62
Roçadeira;;;;;196
Rodapé em concreto;;;;;83
Rodízio;;;;;206
Roldana;;;;;13
Sarrafo pinus 4,5x2x300cm;;;;;206
serra Circular;;;;;196
Serra de Bancada;;;;;196
serra makitão;;;;;196
Serra mármore;;;;;196
Silicone para vedação;;;;;13
Stain;;;;;206
Suportes;;;;;206
Tábua de pinus 19x2x300cm;;;;;206
Tábua de pinus 29x2x300cm;;;;;206
